Sat	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	
12/10/2021	209,31	193	169,55	147,46	155,36	203,79	240,22	280,92	298,72	287,32	281,86	284,76	276,26	247,94	243	262,9	278	306,46	302,76	296,69	298	258,68	268,53	243,07	
12/9/2021	227,46	217,69	207,07	204,63	201,55	223,82	271,78	327,23	343,63	339,6	337,39	336,09	333,09	327,01	338,87	338,42	335,13	341,5	336,81	317,52	274,87	231,11	233,01	210,43	
12/8/2021	194,75	186,1	136,85	116,61	123,11	192	219,46	243,97	274,19	279,47	244,45	257,77	261,82	249,83	270,6	270,86	286,69	304,48	296,89	297,76	239,91	250,24	258	211,91	
12/7/2021	138,99	120,58	122,83	119,75	134,43	150,72	213,28	280,03	305,13	288,84	272,62	257,57	253,09	224,2	239,71	259,5	269,38	275,34	276,11	272,41	234,69	202,07	207,29	185,13	
12/6/2021	209,11	159,41	147,77	143,84	158,76	152,77	242,45	350,12	375,23	361,86	355,81	347,5	330,95	323,96	314,53	307,71	321,37	310,63	285,72	253,07	208,83	209,02	176,87	134,27	
12/5/2021	131,19	131,79	132,82	133,17	126,43	141,76	155,83	178,48	197,93	213,33	239,96	252,72	261,6	245,36	215,49	227,84	246,75	280,95	282,67	271,9	234,65	214,28	216,02	191,7	
12/4/2021	139,72	141,66	92,67	97	100,14	158,74	182,22	200,08	215,18	219,12	223	232,59	227,95	189,38	196,01	199,97	226,13	229,53	233,57	220,78	214,86	203,96	159,42	151,56	
12/3/2021	160,98	140,6	99,32	74,25	96,19	142,43	265,78	290,78	300,58	292,77	279,59	271,61	246,39	258,56	285,61	292,61	297,55	308,05	287,14	224,54	183,67	130,93	148,92	130	
12/2/2021	38,67	49,81	50,11	58,17	84,27	205,56	272,18	287,3	321,64	309,23	303,55	269,06	298,42	314,8	317,06	342,48	374,39	375,81	366,02	296,77	289,33	233,93	225,13	169,89	
12/1/2021	113,27	107,92	102,87	105,1	129,41	176,1	242,51	276,46	305,85	257,63	264,05	279,3	236,2	263,26	258,77	231,97	305,03	328,64	329,02	235,57	234,96	216,78	149,81	71,61	
11/30/2021	67,73	86,76	83,3	92,31	103,89	107,9	161,19	163,87	193,55	196,01	200,95	147,25	180,05	204,1	188,63	188,85	261,81	258,84	211,09	197,73	226,08	164,13	166,3	127,72	
11/29/2021	102,93	99,29	121	129,68	122,53	105,59	196,96	279,74	307,47	300,8	291,59	295,79	292,42	304,83	299,63	306,48	311,06	378,54	404,39	301,12	290,41	206,62	183,27	133,35	
11/28/2021	202,78	190,01	184,39	158,29	172,55	175,67	179,18	180,78	183,97	214,54	209,81	244,9	254,41	248,01	254,97	254,44	252,43	253,59	249,48	242,46	223,97	210,47	215,18	182,79	
11/27/2021	164,15	177,81	171,21	166,56	165	170,59	185,86	199,81	202,95	212,34	223,76	220,43	221,66	225,42	220,47	227,39	244,56	276,82	273,49	258,44	236,76	222,71	215,81	212,41	
11/26/2021	192,92	201,74	193,58	184,03	177,3	194,05	243,29	283,25	295,17	293,78	270,59	272,46	269,61	258,26	248,58	265,52	275,31	267,44	270,55	217	189,21	178,18	165,1	149,06	
11/25/2021	197,45	209	200,01	193,76	198,66	220,01	281,39	327,61	358,4	324,48	309,17	308,12	310,66	339,43	344,92	378,03	379,64	376,75	362,82	330,88	341,91	228,22	217,53	216,33	
11/24/2021	226,03	210,02	207,69	201,46	197,92	215,98	265,45	330,03	350	339,29	326,73	302,23	308,61	298,51	331,4	338,39	353,31	387,15	420,86	352,77	333,16	291,5	256,58	253,11	
11/23/2021	176,14	170,5	179,34	173,13	180,58	202,91	284,88	307,66	320,91	312,73	306,2	294,7	299,53	292,91	289,3	297,31	320,55	350,6	341,4	341,15	301,87	270,41	238,42	215,8	
11/22/2021	187,61	177,54	165,33	171,33	179,39	201,51	235,97	292,31	298,66	299,17	286,71	297,05	303,18	301,8	294,69	349,34	349,55	332,54	315,9	311,62	281,43	244,27	227,73	208,9	
11/21/2021	195,97	142,07	-	187,71	194,93	199,14	215,16	205,15	206,23	215,81	229,78	240,54	240,91	220,27	206,57	226,04	246	255,04	268,69	261,62	247,82	243,61	226,13	192,29	
11/20/2021	195,97	142,07	-	187,71	194,93	199,14	215,16	205,15	206,23	215,81	229,78	240,54	240,91	220,27	206,57	226,04	246	255,04	268,69	261,62	247,82	243,61	226,13	192,29	
11/19/2021	205,94	180,2	143,62	-	184,9	213,6	242,02	308,01	296,15	267,95	257,09	249,82	232,33	231,2	253,82	259,07	270,84	288,67	298,86	275,27	206,48	206,79	204,62	160,25	
11/18/2021	194,97	200,36	184,37	179,09	208,01	233,59	267,48	278,03	266,6	269,61	266,33	253,12	245,13	247,91	260,41	264,78	301,25	321,81	315,09	233,84	264,33	249,82	234,49	221,9	
11/17/2021	190,27	178,85	180,31	189,98	167,35	200,09	220,52	249,69	258,2	248,45	263,2	276,26	281,08	283,83	292,23	302,06	299,94	374,18	284,09	259,68	241,99	225,7	218,6	208,37	
11/16/2021	182,86	170,58	167,64	165,31	161,75	172,37	216,79	275,17	277,27	268,24	268,52	269,83	264,97	288,1	304,5	268,68	303	354,15	265,29	251,83	276,6	220,1	188,1	176,52	
11/15/2021	165,18	149,81	155,41	149,46	150,67	161,03	188,82	243,95	272,77	275,09	277,08	282,36	287,7	301,53	315,96	348,33	310,15	331,39	366,26	322,41	242,09	205,24	197,5	179	
11/14/2021	190,21	184,65	176,96	172,66	159,86	165,55	170,8	170,91	172,97	195,59	194,52	199,59	202,75	188,62	180,24	178,84	195,66	212,95	212,89	214,1	197,33	192,39	193,65	175,07	
11/13/2021	201,01	200,71	186,6	155,57	197,98	198,2	226,48	223,24	214,78	193,33	199,14	197,2	205,03	202,25	219,35	204,47	309,85	298,86	313,59	292,77	247,52	210,33	185,79	181,42	
11/12/2021	201,01	200,71	186,6	155,57	197,98	198,2	226,48	223,24	214,78	193,33	199,14	197,2	205,03	202,25	219,35	204,47	309,85	298,86	313,59	292,77	247,52	210,33	185,79	181,42	
11/11/2021	172,29	170,15	165,35	160,98	160,37	163,07	183,75	212,16	218,34	220,35	210,25	199,55	189,95	190,88	230,71	250,85	249,04	272,37	254,93	236,54	223,12	210,69	195,8	175,18	
11/10/2021	103,21	67,9	84,62	79,63	106,42	142,77	191,83	228,7	216,87	193,83	163,94	162,16	172,68	214,26	234,51	241,01	252,66	288,64	292,65	255,39	239,95	221,95	205,63	171,47	
11/9/2021	167,72	167,25	165,15	157,33	155,08	188,21	209,68	247,43	244,63	219,48	235,8	237,42	207,36	205,75	217,95	226,24	250,63	247,95	246,29	231,83	190,02	152,53	110,42	128,05	
11/8/2021	55,98	92,49	89,8	87,07	82,68	159,33	217,38	229	243,01	240,87	250,93	251,55	224,48	269,56	263,89	262,32	280,11	279,88	284,12	258,4	220,96	194,84	184,36	165,08	
11/7/2021	152,54	132,18	136,74	99,87	72,27	102,18	127,83	139,06	171,38	147,36	174,28	172,19	189,06	143,74	152,53	146,2	143,14	175,87	208,09	156,27	152,21	135,83	156,57	153,95	
11/6/2021	152,54	132,18	136,74	99,87	72,27	102,18	127,83	139,06	171,38	147,36	174,28	172,19	189,06	143,74	152,53	146,2	143,14	175,87	208,09	156,27	152,21	135,83	156,57	153,95	
11/5/2021	145,32	142,54	103,5	104,33	110,85	103,26	127,76	143,64	170	131,16	125,95	131,31	128,49	141,09	158,75	166,88	171,81	191,59	206,76	199,9	185,7	140,1	158,41	119,95	
11/4/2021	147,84	114,03	102,81	96,69	103,32	134,69	154,68	182,53	199,72	189,38	196,94	196,18	193,68	183,99	205,04	198,18	256,43	260,45	256,74	234,61	161,69	151,33	136,48	114,26	
11/3/2021	140,32	141,24	136,31	131,17	126,44	134,67	152,66	201,08	235,38	221,27	213,19	216,22	209,85	227,39	224,29	248,21	265,73	255,48	343,06	261,27	218,01	175,82	169,35	159,39	
11/2/2021	125,29	126,85	118,44	109,53	112,63	125,87	178,31	211,5	231,7	224,41	218,64	217,5	212,51	208,78	217,47	228,17	248,08	296,55	319,1	262,77	216,94	167,39	163,68	152,16	
11/1/2021	196,04	154,73	132,75	127,56	133,21	117,72	109,2	190,94	182,95	174,19	179,81	187,69	172,93	113,91	122,08	139,78	135,49	169,69	180,98	180,52	152,07	144,88	143,15	134,56	
10/31/2021	105,36	101,08	147,9	106,2	182,59	190	127,03	188,35	229,48	222,23	212,35	200,97	190,91	108,57	119,23	108,22	171,55	187,14	211,65	234,17	233,08	231,03	185,07	198,16	169,59
10/30/2021	155,7	128,68	115,48	111,11	116,05	140,2	152,78	165,31	215,05	172,84	178,31	175,93	195,74	174,47	165,87	150,56	181,38	172,93	190,84	199,12	203,44	198,39	161,52	148,01	
10/29/2021	149,02	138,43	105,46	91,44	116,53	180,6	248,45	276,95	294,72	252,42	213,67	209,84	198,45	209,75	161,49	175,13	212,78	231,9	241,51	230,91	231,06	243,14	166,74	153,11	
10/28/2021	173,34	171,58	174,78	166	171	194,33	181,78	240,67	237,36	200,91	216,24	206,54	180,19	156,8	149,52	171,16	176,83	200,76	234,98	234,39	175,72	144,96	176,27	155,39	
10/27/2021	209,08	189,67	172,15	180,22	171,35	197,89	239,21	264,6	274,67	-	224,58	220,82	213,74	187,23	183,77	205,82	209,11	234,63	241,11	261,02	239,58	212,3	214,74	168,63	
10/26/2021	193,13	191,34	153,95	146,72	183,43	190	229,96	290	304,46	262,67	248,95	243,86	242,52	239,83	240,98	201,98	221,95	233,62	313,2	300,33	226,78	172,21	180,71	190,75	
10/25/2021	112,28	115,9	92,21	88,4	95,24	163,86	210,82	250,11	253,46	244,83	249,01	229,2	212,8	204,07	202,39	202,57	207,09	214,1	251,31	288	237,22	208,44	219,63	196,38	
10/24/2021	148,43	151,73	128,52	107,77	87,86	95,81	101,69	170,76	156,44	156	159,05	152,07	143,63	126,09	58,71	115,69	141,72	184,99	194,34	200,54	174,39	162,91	154,52	78,77	
10/23/2021	209,21	170,68	135,49	142,61	143,63	210,45	229,03	231,82	275,1	227,93	211,24	206,85	188,02	185,34	162,23	174,35	185,33	212,13	247,5	287,09	239,58	211,62	178,24	169,8	
10/22/2021	155,75	196	178,3	159,61	165,3	203,73	264,04	319,39	342,21	278,32	261,92	242,82	244,59	215,54	215,05	213,22	191,02	178,64	284,38	304,84	258,27	225,47	191,57	182,16	
10/21/2021	139,31	165,11	138,89	182,18	181,78	181,22	210,81	245,57	269,14	251,59	204,43	203,67	255,4	218,15	228,07	153,57	240,77	203,8	249,75	220,08	215,93	216,44	203,33	181,13	
10/20/2021	210	208,05	119,01	204,99	205,18	227,27	283,02	363,47	342,56	325,96	255,46	242,6	214,82	205,08	192,13	219,36	247,65	282,72	315,59	303,47	267,59	220	220,66	170,61	
10/19/2021	230,56	215,59	188,15	177,41	125,4	188,36	275,08	320,73	361,01	295,77	245,1	202,29	192,06	199,29	228,18	239,97	235,01	245,84	382,12	305,9	278,15	280,29	271,12	243,16	
10/18/2021	175,7	164,64	150,86	144,53	189,26	218,63	299,12	342,99	347,89	346,55	293	252,1	231,07	217,43	214,99	255,36	289,63	309,23	334,17	360,62	311,28	248,21	235,98	213,5	
10/17/2021	119,88	112,85	106,96	112,66	118,01	124,51	142,64	155,25	178,48	185,38	186,96	181,62	177,9	151,39	165,69	177,73	197,45	224,45	264,45	261,59	261,95	235,28	191,55	171,32	
10/16/2021	167,86	159,11	155,85	145,93	150,85	185,83	213,93	244	247	240	209,37	216,28	210,76	186,2	183,57	181,35	195,82	258,47	290,23	322,75	269,1	252,32	227,66	167,07	
10/15/2021	111,63	91,87	85,74	74,81	74,44	135	220,62	247,25	-	229,4	207,22	198,54	210,13	206,41	199,32	201,26	200,39	204,54	243,75	242,56	208,03	199,49	207,07	191,24	
10/14/2021	168,22	168,06	161,87	154,22	151,85	167,91	221,37	250,9	265,11	248,96	227,25	224,17	210,68	203,22	202	190,1	186,25	201,5	248,52	237,26	214,02	186,37	125,97	196,02	
10/13/2021	175,17	163,11	139,06	127	133,41	151	198,68	223,87	248,73	230,74	219,3	214,16	180,27	168,43	187,95	171,07	190,29	195,95	257,16	311,28	227,06	206,21	174,25	190,79	
10/12/2021	203,99	178,36	120,1	144,06	156,63	194,69	301,9	284,17	270,06	243,59	252,03	244,22	220,6	227,82	240,99	254,06	271,59	272,48	287,62	320,31	244,26	170,61	204,91	122,65	
10/11/2021	145,08	134,17	123,53	118,95	130	196,63	217,93	283,65	260,43	247,48	262,39	245,15	208,25	205,59	258,07	227,74	262,53	247,81	252,69	280,26	244,47	197,75	215,28	175,46	
10/10/2021	146,03	118,87	110,25	109,41	108,92	111,03	133,61	162,86	161,05	158,67	155,43	181,31	168,47	158,41	159,79	143,46	152,41	164,91	201,92	226,44	211,22	204,25	172,69	142,02	
10/9/2021	149,64	126,56	124,36	128,95	130,99	135,14	147,16	174,87	186,91	195,47	175,62	157,55	168,19	146,47	137,44	138,52	148,89	184,41	214,59	337,38	240,66	203,08	171,27	164,73	
10/8/2021	168,25	157,35	155,01	155,23	156,6	171,67	226,88	256,39	278,8	257,45	228,79	203,28	186,49	166,89	190,15	167,84	179,8	204,33	232,57	239,37	216,19	183,05	176,08	147,54	
10/7/2021	226,69	227,62	210,38	215,82	203,48	209,36	303,1	362,62	395,52	328,53	298,86	301,79	265,08	245,44	245,33	241,36	220,82	226,11	286,93	335,77	267,62	242,53	200,66	178,24	
10/6/2021	117,67	110,88	86,03	62,02	74,66	150,99	211,04	237,55	255,55	243,9	228,35	210,61	212,97	197,92	203,92	203,94	212,66	250,28	266,48	310,95	269,86	256,95	243,32	218,31	
10/5/2021	125,13	122,46	94,53	94,46	100,45	111	175	216,68	230,5	222,44	210,78	205,78	187,31	179,43	159,69	157,29	176,99	196,63	215,42	247,13	214,57	184,06	162,78	119,5	
10/4/2021	93,14	55,28	56,49	59,59	61,18	147,92	224,58	257,1	222,15	207,52	202,15	200,62	205,58	198,11	197,96	197,54	201,21	236,59	255,34	270,8	233,89	222,67	225,88	150,7	
10/3/2021	121,61	94,17	88,11	54,65	70	101,73	104,12	104,36	154,77	135,26	100,16	102,9	74,96	76	93,66	115,51	156,49	214,84	229,29	268,27	256,28	235,1	193,52	181,88	
10/2/2021	94	91,74	76,8	77,16	76,07	98,59	121,62	129,98	147,02	144,91	157,16	165,18	178,52	153,05	111,41	129,7	149,51	213,95	212,77	219,47	171,24	250,89	257,97	210,87	
10/1/2021	125,86	88,57	57,68	43,86	58,22	130,33	-	185	198,93	184,31	194,31	184,73	162,66	138,5	110,74	117,04	118,6	153,55	191,26	239,81	174,34	126,45	135,05	108,08	
9/30/2021	-	-	118,83	67,54	-	113,01	123,08	170,84	166,94	180,9	186,68	170,66	168,09	171	171,02	169,68	175,97	169,05	192,3	218,29	188,28	174,17	176,86	168,55	
9/29/2021	95,2	86,8	-	-	-	99,41	150,98	180,78	197,4	154,71	193,41	184,38	177,07	183,19	163,71	173,18	169,19	160,87	163,93	196,4	159,94	125,07	147,15	139,61	
9/28/2021	115,86	107,92	100,31	100,5	104,84	119,48	169,48	170,69	195	170,18	169,76	165,73	164,42	159,15	143,27	146,27	163,18	182,69	192,88	238,71	196,62	175,1	163,29	138,36	
9/27/2021	114,59	102	97	84,97	88,85	-	160,32	184,73	197,55	183,48	198,44	194,72	204,53	207,6	202,4	173,8	211,61	188,78	187,77	219,21	180,54	156,56	159,22	136,93	
9/26/2021	143,59	120,79	106,44	100,6	103,26	103,03	111,68	112,99	115,63	110,72	109,2	108,23	102,96	106,65	103,71	109,1	120,67	142,14	169,3	185,87	195,16	171,3	166,8	138,31	
9/25/2021	102,4	105,18	106,68	103,99	100,15	101,29	107,08	110,93	129,95	118,19	124,01	110,2	141,93	114,97	112,17	129,91	151,46	168,44	175,19	204,5	191,02	166,63	163,78	157,34	
9/24/2021	109,31	83,53	83,01	76	90,71	102,18	158,28	185,25	184,69	164,36	141,23	136,71	113,62	122,91	111,36	117,77	121,2	138,29	194,61	273,56	179,15	149,89	124,76	110,65	
9/23/2021	120,8	100,58	98,6	85,49	82,91	91,82	123,01	148,72	163,06	147,64	150,27	140,58	151,58	100,1	89,24	119,27	113,98	156	173,5	223,89	187,63	152,96	117,02	144,14	
9/22/2021	106,02	100,7	99,67	94,77	98,52	117,18	171,49	190,84	198,49	199,6	169,59	175,99	161,81	153,75	145,07	158,27	156,71	170,51	184,88	205,65	188,47	157,68	121,86	106,84	
9/21/2021	130,56	129,66	121,74	113,23	115,31	131,95	165,85	180,34	191	172,1	160,51	138,24	133,61	124,81	122,02	126,22	139,83	172,14	170,38	214,19	178,67	146,66	138,35	120,66	
9/20/2021	118,95	113,49	106,98	102,12	101,94	119,26	151,25	176,39	188,64	168,73	172,68	166,03	162,41	152,13	141	147,75	157,04	172,13	173,64	209,6	182,47	163,36	141,08	126,38	
9/19/2021	91,3	86,88	82,51	78,89	74,33	80,01	80,63	80,21	80	76,54	67,09	92,2	88,24	24,77	82,76	89,57	81,24	91,14	146,08	167,36	172,82	162,91	137,24	128,28	
9/18/2021	130,49	124,6	118,44	115,43	113,28	112,55	124,28	149,09	-	130,77	120,46	113,45	117,41	128,81	121,19	121,03	136,88	137,71	159,09	171,83	170,86	144,73	123,54	108,54	
9/17/2021	131,54	128,73	125,06	119,52	123,64	133,93	164,89	182,5	187,17	182,48	171,28	163,12	164,04	139,82	137,85	138,52	141,72	164,7	168,65	183,61	173	162,82	157,99	144,52	
9/16/2021	141,99	136,31	127,55	114,45	112,54	151,97	136,71	183,49	195,96	185,22	178,73	185,03	185,72	186,29	189,04	186,74	195,25	185,74	190,94	213,02	198,78	173,11	162,89	135,98	
9/15/2021	128,6	129,22	117,23	123,1	116,37	114,03	172,23	180,24	192,11	173,85	187,07	180,08	182,88	186,26	183,48	180,68	184,5	182,12	187,27	188,01	186,75	171,33	155,47	139,72	
9/14/2021	143,14	126,39	119,37	-	109,89	123,71	170,93	-	173,34	-	220,87	189,25	147,14	144,28	154,57	178,86	181,9	188,85	233,65	243,09	212,71	177,74	147,48	103,97	
9/13/2021	103,01	96,87	97,41	99,85	102,39	107,33	146,96	158,73	166,71	160	147,88	143,43	137,79	129,96	144,48	149,93	179,32	165,82	175,25	195,47	196,18	158,15	152,69	124,78	
9/12/2021	107,01	105,04	99,57	95,2	96,15	95,8	91,87	100,19	107,3	105,78	101,12	102,14	91,32	83,21	61,42	80,91	95,24	108,64	135,53	145,79	154,35	140,06	128,3	109,71	
9/11/2021	140,22	128,99	118,99	116,29	116,81	115,33	128,82	-	143,46	140,29	138,31	132,38	120,25	117,25	114,96	116,94	117,2	131,19	145,04	213,05	153,9	145,75	140,94	150,41	
9/10/2021	121,11	113,8	112,99	113,93	115,56	124,88	145,45	160,43	162,13	158,87	151,15	144,26	140,2	132,19	126,32	129,26	143,13	148,24	160,28	167,15	163,62	150,24	147,48	139,42	
9/9/2021	-	113,49	106,59	106,41	108,44	113,26	143,68	150,99	152,19	146,25	135,46	129,49	120	128,22	122,11	124,31	138,41	150,96	173,91	215,29	221,77	163,1	143,4	129,45	
9/8/2021	113,91	110,49	108,79	104,37	103,64	114,05	137,68	146,1	144,59	137,03	122,68	108,97	109,4	115,17	109,98	108,94	117,15	136,75	148,72	163,57	152,33	137,12	125,83	113,3	
9/7/2021	108,69	114,78	107,85	102	107,63	110,38	141,64	158,24	163	146,86	142,82	122,93	122,96	112,57	111,62	113,46	119,53	147,31	157,16	187,07	176,47	142,71	131,33	109,72	
9/6/2021	121,98	109,9	101,72	99,24	105,93	108,59	135,18	146,02	149,06	140,34	126,71	103,96	105,08	110,55	103,42	114,31	127,77	143,8	149,88	191,05	177,87	141,6	136,56	121,54	
9/5/2021	105,59	96,75	93,16	91,89	90,9	92,29	95,31	93,03	93,14	90	83,77	75,15	77,08	46,22	41,01	37,27	44,06	97,77	125,69	146,18	141,64	129,34	124,91	91,83	
9/4/2021	117,42	104,98	96,13	94,23	93,36	95,33	103,23	119,74	-	107,93	94,74	88,86	92,74	90,15	85,13	84,99	87,07	99,78	122,9	134,75	135,97	125,87	-	96	
9/3/2021	97,41	89,42	93,17	88,69	90,09	98,11	-	136	141,91	123,19	103,66	91,1	94,45	99,58	95,84	90,6	85,26	-	127,49	148,57	138,75	132,27	126,19	120,64	
9/2/2021	81,18	81,61	88,76	85,43	84,67	89,6	124,28	168,67	130,98	115	107,41	107,98	99,4	100,78	90,01	90,98	97,9	112,64	127,8	139,85	137,38	122,45	116,08	106,51	
9/1/2021	86,72	87,1	87,75	81,73	85,72	96,03	107,36	135,12	-	115,5	108,32	107,32	105,17	102,38	98,72	93,13	90	90,75	115,93	118,42	124,65	116,72	112,65	100,44	
8/31/2021	91,39	86,11	85,33	80,17	86,26	88,75	113,83	110,24	115,56	117	108,7	36,35	110,3	91,19	96,12	82,88	85,5	107,66	118,18	133	128,93	125	105,26	101,34	
8/30/2021	80	78,86	81,84	76,11	76	95	103,79	122,12	130,28	132,58	129,98	125,04	119,01	112,51	109,77	106,39	112,89	112,34	125,92	132,46	134,4	122,98	108,9	97,04	
8/29/2021	93,75	79,97	76,83	75,39	71,87	60,75	74,08	78,63	82,8	84,08	83,85	83,05	91,1	87,83	84,14	85,18	87,99	91,12	82	104,71	124,42	103,29	81,9	87,81	
8/28/2021	103	88,58	80,59	87,21	85,59	85,7	72,22	81,26	85,65	87,85	101,09	92,81	132,49	108,67	85,01	78,37	87,34	92,1	94,02	100,32	123,29	106,36	105,89	93,14	
8/27/2021	100,35	90,26	89,22	85,45	98,15	93,48	108	113,09	118,06	108,65	107,54	106,55	103,6	97,95	94,14	84,88	85,98	100,2	102,52	111,73	114,75	90,86	102,23	92,88	
8/26/2021	99,72	97,01	85,85	84,38	97,64	98,69	122,5	137,56	133	116,15	108,77	116,35	110,01	108,5	100,66	92,92	93,28	96,81	108,63	122,24	120,52	105,65	106,73	100,53	
8/25/2021	73,75	74,55	74,82	75,9	76,57	81,14	97,89	103,98	111,55	107,34	103,98	106,78	89,3	110,29	107,48	104,71	99,14	107,09	123,01	125,72	127,69	105,1	126,72	92,08	
8/24/2021	78,31	73,2	73,1	71,13	74,19	83,45	100,67	113,19	115,29	107	113,5	114,94	106,97	120,49	123,45	132,6	103,06	120,9	128,18	131,69	158,9	123,3	134,31	102	
8/23/2021	79,63	73,97	74,75	74,94	74	73,13	90,16	112,45	116,9	115,24	107,46	110,54	113,7	116,74	109,6	110,61	113,28	112,06	109,56	118,49	114,23	113,85	107,28	101,05	
8/22/2021	90,52	82,54	81,68	81,13	78,97	71,25	78,65	78,34	75,83	86,32	91	81,1	89,71	84,22	82,4	84,54	89,86	93,28	96,83	118,76	141,69	127,23	120,76	105,51	
8/21/2021	-	95,06	88,89	83,99	82,92	81,93	90,08	92,2	94,18	91,01	84,28	81,8	78,41	80,63	82,06	86,61	89,66	99,15	110,27	111,58	107,52	116,98	111,93	98,3	
8/20/2021	92,6	86,19	83,1	82,42	83,89	88,29	98,04	117	123	109,69	104,06	102,27	100,48	86,11	93,5	98,61	93,37	101,56	125,5	134,89	129,81	140,53	140	104,67	
8/19/2021	65,5	66,99	64,85	62,87	66,72	72,53	87,98	103,04	105,98	95,88	95,89	99,02	103,55	101,27	99,11	92,19	97,83	104,54	111,92	110,05	123,83	111,81	115,5	94,72	
8/18/2021	61,75	60,28	60,54	58,98	52,65	60,72	103,13	146,19	148,9	147,71	144,21	149,06	140,48	113,78	107,25	138,42	128,56	128,85	128,32	121,72	140,42	120,26	110,64	99,95	
8/17/2021	61	49	41	21,49	30,37	55,54	84,63	111,01	113,86	108,06	119,28	119,75	121,4	111,57	112,89	111	47	100,22	105,3	121,86	126,46	118,12	106,8	104,9	
8/16/2021	88,05	78,27	85,9	81,65	77,35	89,53	85,69	122,98	118,67	117,55	116,26	113,82	116,88	120,07	117,78	116,4	123,45	114,62	121,99	130,6	128,37	109,38	103,67	93,62	
8/15/2021	84,35	78,08	73,94	76,27	71,48	69	64,71	75,2	96,19	100,07	95	97	99,46	99,85	100,46	97,42	102,16	83,01	87,56	86,29	135,12	144,09	124,59	115,95	
8/14/2021	97,94	94,17	85,35	89,13	90,55	81,82	98	-	97,81	-	105,56	94	110	105,1	101,99	120,48	115,33	150,14	141,84	150,94	131,84	112,13	121,46	118,96	
8/13/2021	97,82	84,09	81,65	79,82	80,05	81,99	98,2	119,48	-	102,58	97,63	99,99	89,02	118,52	90,31	100	102,19	103	113,41	98,31	133,32	102,84	99,41	91	
8/12/2021	111,26	94,18	94,18	89,58	89,44	103,24	105,68	137,76	130,83	120,69	115,41	120,52	114,12	115,09	112,41	116,99	127,91	154,76	149,53	162,54	183,83	139,39	124,01	99,16	
8/11/2021	111,26	94,18	94,18	89,58	89,44	103,24	105,68	137,76	130,83	120,69	115,41	120,52	114,12	115,09	112,41	116,99	127,91	154,76	149,53	162,54	183,83	139,39	124,01	99,16	
8/10/2021	151,3	77,07	81,21	80,87	72,51	77,42	87,03	105,23	117,5	108,89	104,09	-	169,97	165,99	169,89	190,73	160	136,02	197,21	189,47	220,75	189,87	187,27	100,93	
8/9/2021	45,08	44,27	38,7	30,35	51,76	64,12	79,23	88,4	120,57	119,62	87	124,99	104,22	108,55	115	78,53	134,67	144,95	172,44	172,55	203,85	176,17	103	89	
8/8/2021	85,21	71,2	60,04	55	58	30,54	71,17	98,37	65,93	79,75	85,84	90,45	81,06	97,26	81,65	49,92	82,55	134,49	142,2	138,37	180,97	161,95	108,03	56,86	
8/7/2021	144,22	65,88	56,18	48,38	45,67	47,47	51,56	53,93	65,85	59,99	52,19	55,91	78,75	60,62	-	69,79	87,18	146,89	175,16	140,49	186,49	186,16	169,58	100,48	
8/6/2021	57,27	53,41	45,24	46,08	45,99	53,14	74,12	83,22	112,63	89,94	88,77	91,44	79,94	81,76	79,29	76,21	144,41	195,72	168,54	125,43	193,6	157,69	137,94	85,11	
8/5/2021	86,71	80,45	75,31	75,16	78,45	85,52	81,38	107,5	138,31	139,49	130,58	189,57	166,5	138,6	144,39	131,1	100,65	88,35	97,86	98,98	95,1	87,71	73,4	66,12	
8/4/2021	85,47	80,47	75,57	73,85	75,17	83,5	99,32	217,62	239,55	243,5	108,92	126,1	134,85	130,53	127,05	205,69	233,13	218,51	219,97	172,01	202,84	197,44	138,92	97,68	
8/3/2021	100	78,15	78,72	78,39	75,61	78,79	96,04	120	102,21	95,29	94,37	90,73	100,79	98,85	94,27	115,9	136,29	206,46	219,5	215,31	218,1	212,53	198,74	151,58	
8/2/2021	56,28	52,56	49,17	45,99	46,67	55,09	75,07	87,29	94,2	88,97	83,87	85,24	84,37	87,96	80,07	97,79	157,26	117,85	183,27	205,38	212,68	209,99	169,14	99,82	
8/1/2021	56,71	61,35	48,26	46,17	49,22	50,29	48,74	56,33	51,63	64,38	64,65	59,94	57,42	58,99	46,87	60,49	48,76	57,63	71,12	73,99	109,53	117,38	99,07	61,26	
7/31/2021	126,22	71,1	54,99	66	69,79	56,69	67,44	67,45	78,1	88,65	89,75	76	84,69	90,28	90,58	88,58	88,98	100,51	99,82	111,87	159,88	118,98	113,45	63,98	
7/30/2021	125	88,83	95	85,8	87,38	100,19	90	95,6	116,77	113,62	115,88	105,26	102,66	117,7	124,62	137,21	123,55	193,37	168,66	171,62	187,72	163,75	166,01	94,95	
7/29/2021	106,25	86,68	87,27	87,38	86,56	88,76	99,4	55	102	93,76	104,91	113,33	117,58	121,22	116,22	127,98	133,06	140,28	134,71	-	144,06	126,92	112,85	97,19	
7/28/2021	74,01	69,81	68	87,17	86,05	71,63	78,6	116,22	108,12	97,58	88,24	115,42	123,58	115,25	125,72	122,46	128,5	117	127,15	140,9	126,22	102,44	103,98	83,16	
